;texts;labels
5110;add default algebra coupl functor dofmap ;0
5111;updat citat ;0
5112;merg pull request friedmud master ;0
5113;remov libmesh parallel libmeshinit destructor ;0
5114;remov non functor send list code neighbor ;0
5115;merg pull request jwpeterson remov throw ;0
5116;add support drop cerr command line argument ;0
5117;merg pull request jwpeterson drop cerr ;0
5118;better document femcontext reinit ;0
5119;merg pull request pbauman femcontext doc updat ;0
5120;merg pull request dschwen mpi cach race ;0
5121;add boundaryvolumesolutiontransf class ;0
5122;updat makefil ;0
5123;run boostrap ;0
5124;merg pull request jwpeterson bvst ;0
5125;remov longer use variabl ;0
5126;add dofmap evalu ;0
5127;updat traffic ;0
5128;fine grain parmetispartition log ;0
5129;remov optim expens assert ;0
5130;ghostingfunctor need reinit option ;0
5131;dofmap functor api need specifi meshbas ;0
5132;call ghostingfunctor reinit appropri ;0
5133;merg pull request jwpeterson meti fix ;0
5134;remov memori churn comput affin map improv thread perform ;0
5135;make sure everi interior neighbor actual mesh ;0
5136;add new test build system ;0
5137;updat citat ;0
5138;get famili tree remot elem ;0
5139;tri remov ghost functor ;0
5140;handl remot elem neighbor higher ;0
5141;factor handl ;0
5142;merg pull request permcodi issu ;0
5143;add merg ghost functor output helper ;0
5144;add dofmap ghost functor result send list ;0
5145;use merg helper function sparsitypattern ;0
5146;add unit test euler solver ;0
5147;add newmarksolv unit test ;0
5148;bootstrap ;0
5149;use vectormap find avoid extra lookup ;0
5150;call elem reinit elem reinit mesh motion ;0
5151;add initi reinit func call eulersolv ;0
5152;add eulersolv unit test second order ;0
5153;add newmarksolv setter beta gamma ;0
5154;add reinit func newmarksolv call residu ;0
5155;rework newmarksolvertest bit ;0
5156;add new newmarksolv unit test ;0
5157;merg pull request pbauman scalar time solver test ;0
5158;assum interior parent alway part mesh ;0
5159;add iter typedef vectormap ;0
5160;add vectormap find const non const version ;0
5161;compil ghostpointneighbor code ;0
5162;includ set header ;0
5163;add ghostpointneighbor class ;0
5164;warn futur api chang ;0
5165;insert check second deriv account respect option ;0
5166;merg branch fix warn ;0
5167;merg pull request snschune mesh function disc ;0
5168;add version system point valu gradient hessian take elem ;0
5169;add discontinu gradient test ;0
5170;check infinit element ;0
5171;reduc basi chang remov extra interpol data eim ;0
5172;merg pull request jwpeterson point valu ;0
5173;merg pull request dknez eim simplif ;0
5174;reduc basi chang add mesh function toler rbeimconstruct ;0
5175;updat citat ;0
5176;updat traffic ;0
5177;updat statist june ;0
5178;remov deprec statist plot ;0
5179;regener statist pdf ;0
5180;merg branch updat statist ;0
5181;merg pull request jwpeterson netcdf fix ;0
5182;ignor cppunit warn new unit test ;0
5183;got densematrix svd work enabl complex updat unit test ;0
5184;merg pull request dknez svd complex ;0
5185;updat traffic ;0
5186;updat citat ;0
5187;updat mailmap ;0
5188;snessetfromopt alreadi call kspsetfromopt ;0
5189;merg pull request jwpeterson petsc set option ;0
5190;ignor warn clang variad macro ;0
5191;merg branch better default ;0
5192;assert variabl avail ;0
5193;updat loc count june ;0
5194;modifi elem might delet ;0
5195;merg pull request roystgnr better parmesh test fix ;0
5196;merg pull request friedmud nonblock pack rang ;0
5197;tweak document bit ;0
5198;updat traffic ;0
5199;merg pull request andreasbuhr fix vtk ;0
5200;chang default valu physic warn ;0
5201;modifi point locat locat point face belong multipl element ;0
5202;add method evalu multivalu mesh function point discontinu fem face ;0
5203;miss trishel case class ;0
5204;updat citat ;0
5205;add test discontinu valu mesh function face ;0
5206;merg pull request jwpeterson boost updat ;0
5207;ignor deprec declar warn cppunit macro ;0
5208;merg pull request jwpeterson deprec ;0
5209;merg pull request jwpeterson deprec declar ;0
5210;updat boost subset ;0
5211;updat list boost header instal ;0
5212;updat test boost boost ;0
5213;longer use boost copi script ;0
5214;updat readm instruct build boost ;0
5215;run bootstrap ;0
5216;bump minimum requir version boost libmesh ;0
5217;updat citat ;0
5218;add ldflag instruct build libmesh app hand ;0
5219;updat traffic ;0
5220;call libmesh converg failur typetensor solv invers ;0
5221;ghostingfunctor redistribut mesh redist ;0
5222;updat citat ;0
5223;merg pull request dknez complex svd fix ;0
5224;updat traffic ;0
5225;ignor unus variabl warn slepc ;0
5226;ignor macro redefin warn clang ;0
5227;guard trilino header ignor restor warn ;0
5228;ignor class warn ;0
5229;merg pull request jwpeterson fix warn ;0
5230;ghostingfunctor base class ;0
5231;link redistribut ghost functor ;0
5232;keep set ghostingfunctor meshbas ;0
5233;weaken remot elem neighbor assert ;0
5234;updat use use close point tol pointlocatortre ;0
5235;weaken remot elem children test ;0
5236;inact local element may remot neighbor ;0
5237;add activ unpartit element iter ;0
5238;refactor ghost polici ;0
5239;add test manual index dof indic ;0
5240;updat system equat ;0
5241;new ghost redistribut mesh ;0
5242;check ghost functor redistribut ;0
5243;merg pull request dknez system equat ;0
5244;merg pull request roystgnr reduc overghost ;0
5245;queri ghost functor redistribut delet ;0
5246;merg pull request dknez mesh mode chang ;0
5247;merg pull request roystgnr avoid parallel xdr ;0
5248;handl except thrown typetensor solv invers map ;0
5249;document boundaryinfo behavior distributedmesh ;0
5250;merg pull request jwpeterson fix braindamag ;0
5251;remov deprec boundaryinfo boundari call build cube ;0
5252;remov deprec boundari call meshbcid ;0
5253;remov deprec boundaryinfo boundari call meshtool subdivis ;0
5254;ignor deprec declar warn misc ;0
5255;ignor deprec declar warn laspack unit test ;0
5256;remov pointlocatorlist ;0
5257;updat makefil ;0
5258;run bootstrap ;0
5259;stop gcc scream like banshe ;0
5260;merg pull request jwpeterson solv except ;0
5261;merg pull request jwpeterson point locat list ;0
5262;merg pull request jwpeterson junchao zhang ;0
5263;merg pull request roystgnr better boundari info document ;0
5264;merg pull request roystgnr cant disabl pedant ;0
5265;add libmesh tri catch macro ;0
5266;merg pull request jwpeterson disabl except ;0
5267;merg pull request jwpeterson hypr lib ;0
5268;write parallel file xdr unless request ;0
5269;updat traffic ;0
5270;updat citat ;0
5271;updat citat ;0
5272;use consist type errorestim reduc error ;0
5273;use activ elem flag elem fraction ;0
5274;use ghostingfunctor interfac misc ;0
5275;handl crack lookup reinit distribut mesh ;0
5276;run bootstrap ;0
5277;merg pull request roystgnr option fix ;0
5278;merg pull request roystgnr mpi fix ;0
5279;merg pull request jwpeterson ;0
5280;merg pull request roystgnr complex fix ;0
5281;convert base qrule uniqueptr ;0
5282;convert radial qrule uniqueptr ;0
5283;convert base elem uniqueptr ;0
5284;convert base uniqueptr ;0
5285;delet separ line doc ;0
5286;merg branch inf uniqu ;0
5287;use static cast style cast ;0
5288;merg pull request roystgnr option fix ;0
5289;updat traffic ;0
5290;merg branch inf fix ;0
5291;updat traffic ;0
5292;dofmap gather constraint helper function ;0
5293;use gather constraint allgath constraint ;0
5294;add interfac pass transpos nullspac petsc ;0
5295;updat citat ;0
5296;merg pull request roystgnr scatter ghost coupl constraint ;0
5297;merg pull request roystgnr parallel const tweak ;0
5298;merg branch traffic ;0
5299;updat citat ;0
5300;trivial chang test new jsc buildbot ;0
5301;use const cast one final mpi call ;0
5302;throw except destructor ;0
5303;merg pull request jwpeterson uniqu test ;0
5304;merg pull request roystgnr uniqu ptr exampl ;0
5305;merg pull request roystgnr complex test fix ;0
5306;remov unnecessari includ ;0
5307;merg pull request jwpeterson fix unit test ;0
5308;updat citat ;0
5309;updat traffic ;0
5310;updat citat ;0
5311;updat statist sep ;0
5312;merg branch statist ;0
5313;comment dirichletboundari variabl order ;0
5314;move dirichletboundari method file ;0
5315;bootstrap ;0
5316;includ function base ;0
5317;add new dirichletboundari constructor ;0
5318;add first paper use libmesh ;0
5319;scatter special gather mpi case ;0
5320;weaken assert system point ;0
5321;updat system point valu comment ;0
5322;robust locat base system point foo ;0
5323;build dirichletboundari object new api ;0
5324;merg pull request roystgnr better point valu ;0
5325;add variableindex enum dirichletboundari ;0
5326;use enum api local variabl order dirichlet ;0
5327;remov old local variabl order constructor ;0
5328;use smart pointer test ;0
5329;merg pull request roystgnr dirichlet boundari api ;0
5330;prefer uniqueptr manual delet ;0
5331;merg pull request roystgnr mpi const workaround ;0
5332;build run new unit test ;0
5333;reinit crack lookup map mesh redistribut ;0
5334;add lagrang test ;0
5335;switch tetgen option ;0
5336;merg branch tetgen switch ;0
5337;also test lagrang pyramid ;0
5338;ignor warn cppunit header file ;0
5339;merg pull request roystgnr xyz test fix ;0
5340;merg pull request jwpeterson test pyramid ;0
5341;updat news file releas ;0
5342;updat automak version number ;0
5343;run bootstrap ;0
5344;treat empti dof coupl full dof coupl ;0
5345;leav default evalu dof coupl null ;0
5346;avoid unus variabl warn config ;0
5347;matsettransposenullspac requir petsc ;0
5348;use toler system equat ;0
5349;nonlinearimplicitsystem computevectorsubspac abstract class ;0
5350;avoid deprec declar warn nanoflann exampl ;0
5351;tri run clough thread ;0
5352;updat automak version number ;0
5353;run bootstrap ;0
5354;prefix libmesh parallel macro libmesh ;0
5355;put renam mesh subclass renam header ;0
5356;add replic distribut header build system ;0
5357;old header shim new header ;0
5358;bootstrap ;0
5359;updat news new header name ;0
5360;updat traffic ;0
5361;add elem vertex parent ;0
5362;pass elem dim eval node ;0
5363;weaken toler gradient test ;0
5364;refactor test add second order test ;0
5365;bernstein handl first order hex ;0
5366;merg pull request snschune transpos nullspac interfac ;0
5367;support first order bernstein tri ;0
5368;support first order hierarch tri ;0
5369;support first order hierarch tri ;0
5370;support first order szabab tri quad ;0
5371;support first order szabab tri quad ;0
5372;test prism prism lagrang ;0
5373;xyz element alway calcul xyz map ;0
5374;project gradient unit test ;0
5375;instanti test type ;0
5376;merg pull request dknez discontinu exii ;0
5377;build run unit test ;0
5378;bootstrap ;0
5379;add test higher order ;0
5380;use new whitespac standard ;0
5381;sane error messag devel mode ;0
5382;disabl cach xyz element ;0
5383;merg pull request roystgnr test fix ;0
5384;remov xyz cach ;0
5385;enabl xyz tet unit test ;0
5386;test cach clough tocher code ;0
5387;test order clough adapt ;0
5388;make new unit test run bit faster ;0
5389;updat citat ;0
5390;make new unit test actual compil ;0
5391;mark one function libmesh overrid ;0
5392;updat traffic ;0
5393;updat stress plot system equat ;0
5394;merg branch ifem map ;0
5395;remov singl tab snuck parallel implement ;0
5396;use non deprec point norm ;0
5397;make abaqu reader robust differ space scheme ;0
5398;save line remov unnecessari switch statement ;0
5399;use style comment ;0
5400;delet unnecessari curli brace ;0
5401;use libmesh warn macro ;0
5402;merg branch ifem delet interp ;0
5403;elem topolog neighbor improv ;0
5404;remov interpol paramet form inff invers map interpol scheme therein ;0
5405;flag predic ;0
5406;add flag multi predic ;0
5407;add meshbas flag element begin end ;0
5408;updat citat ;0
5409;updat traffic ;0
5410;remov variabl unus updat algorithm ;0
5411;merg branch ifem point size ;0
5412;call updat file open write ;0
5413;libmesh assert result verifi call ;0
5414;use proper mpi type unsign long long mpi ;0
5415;merg pull request roystgnr assert verifi ;0
5416;merg pull request jwpeterson nemesi fix ;0
5417;updat loc count septemb ;0
5418;use write discontinu exodusii plot stress system equat ;0
5419;set mesh period boundari default functor ;0
5420;tell autotool siblingcoupl sourc ;0
5421;misc mesh refin request ;0
5422;overrid user refin set ;0
5423;merg pull request roystgnr dont relimit refin ;0
5424;connect children meshcommun ;0
5425;updat statist aug ;0
5426;add predic evalu ;0
5427;add evalu multi predic ;0
5428;add evalu element begin end ;0
